label	text
NON	i feel so blessed to get ocular migraines .
NON	 mahathir  , one of the godfathers of asian values , malaysians are stupid , do not know how to run an airline 
SAR	lighting now setup on the  malawi   aquarium  .  water tomorrow !  cichlids   no filter   marine white  
NON	i guess waking up every couple hours is cool
SAR	 ca h tweetin bout  black lives matter  and  i cant breathe  newsvid  start at  beatsebt
SAR	i still love the newsroom regardless of what everyone else thinks
SAR	oomf should be chowed in her mom ' s car
NON	americans love guns more than ever !   chicago   detroit  examples of strict  gun laws  yet have the most crime
NON	tryna learn to skate tonight !   penny board   skate  
NON	laborers in the san joaquin valley , one of the most productive farming regions in the world , suffer from food insecurity .  poverty 
NON	 it ' s been over a year since you tweeted .  doin it right   maybe next year   new years resolution 
NON	everyone is broken . some of ' em are so good to hide it . so good until i want to punch them in the face .
NON	woke up to find out my vehicle insurance went up  a month !  merry christmas to me .  
SAR	 ,  , women say  man asltd them , y so long  say sumtin ? and the young 1 s , where the parents ? hotel wit grn ass man ? smh
SAR	 i did not know the severity of what you were charged with . i just read it on the internet . praying for you and your wife .
SAR	comparing  to   atlas  . 
NON	 i was only clarifying for my  legion  of other followers .  dr handsome dennis 
NON	i should of just made a canvas of coffee stains and be done with it .  art 
SAR	sysdig cloud the fascinating world of linux system calls  ' s 
NON	 jfk baggage idiots accused of stealing shit right outa your luggage  !  shocked  ?  um  so   they hire morons  !  put the army in there  !
SAR	  patio tumbler goodness  mac 12 days 
SAR	 bibo tour  and  champ within  founder  on  w / dancers ricky and gracey  chicago   women 
SAR	  lol .  old enough to know better .  young enough to do it again
SAR	we are  mad  gamers  follow   wellington   new zealand  
NON	halfway thorough my workday .  woo 
NON	more in winning a sweet hamper at a christmas fete the day after a jellybean damaged a tooth !
SAR	damned if you do .    communication   truth  via 
NON	hey there ! nice to see you minnesota / nd winter weather
SAR	 its my workhorse , practically glued to my hand 
NON	it seems that erdogan sends his best regards to the eu
NON	people at my school only talk about sex and drugs . so awesome
SAR	' nuff  bob   couldn 039 t   repin   ross   tattoo  please rt  
NON	incidentally the foreword for movie  bhopal a prayer for rain  is by subroto roy sahara saying justice delayed is justice denied .
SAR	i am really excited for tomorrow because that means the assignments and responsibilities of today will be over .
NON	watching vt and cincy qb for vt with  gods  down left arm  gift  down right arm .  how many gods   punctuation matters 
SAR	dallas  over washington new orleans  over tampa bay green bay over detroit  carolina  over atlanta .
SAR	queens of the stone age no rock in rio  ícias  queens of the stone age   rock in rio 
SAR	time for my babies and i to take this medicine so we can get better 
SAR	  corner   cute   day   expensive   diy   crafts  please rt  
NON	 venezuela  controlled  moscow  junta genocides peaceful protest of  chechen  miners in  grozny  . 
SAR	farting like the world is ending
NON	i do not like clowns but i am going to be one .
NON	sweet united nations video . just in time for christmas .  imagine   no religion  
NON	  love her . please publicise her more .
NON	but no  we have religious freedoms , no one ever gets controlled or oppressed by a dominant religion
SAR	 you did not make enough of a blót to ullr god of hunting , skiing , and i assume hockey .
NON	  lovely on carnoustie beach this morning .   soggy breeks 
NON	security engineers are not security guards .   hackers   security 
NON	trying to eat crackers on the quiet floor like  .  maybe if i chew slower no one will notice . 
NON	the world is such a smiley place . 
SAR	 haha go to icelands x
SAR	 who   !   god i love my team  .  dc rising   wiz rockets 
NON	and then there was none . goodbye beard of sorts  mens fashion  
SAR	merry christmas         thanks for making  bf hardline 
NON	 the pace of kcroyals activity at the winter meetings is giving me vertigo !
NON	decemberbessen  fail   footprint  sorry .  
NON	a puppet at the  pti  rally wanting to make  naya pakistan  
SAR	 wesay yar her date was good  i guess she in first meeting wanted to b seen with a girl or smth in hindsight i found her mashkook
NON	cramps in the front , husbands knee in my back . yeah . sleep seems possible tonight .  suck it mother nature 
SAR	pepe ' s hair rt  palacio ' s hair .   ronaldo hair .   messy hair 
SAR	speed cameras in whipton by village shops . and yes it takes  police officers !    waste   of   money   does   take   five   individuals    
NON	hula hoops , hot chocolate and law revision . my breaks in work are filled with glamour and fun .
SAR	hey heyy !  i .  wanna be a rockstar  vsco cam  hero  vso cam   hero   spider man  
SAR	 i hardly think  give a shite about the fans tbh
SAR	if comes from the  he art  then they  express  it , connect  or   thank you   3 rdeyebr and 
NON	 o  touching myself to  odb  he is the greatest giants player to ever play the game .  screw that the best player ever ! 
NON	the  moderation queue is flushed once every one planet miller hour !
SAR	wrapping up  crotched mountain  commercial tonight , and packing everything up to head up to loon mountain resort .  
SAR	 long yeah . the director ' s cut will be longer !  you need to see penguins of madagascar btw
NON	amar singh gives a rating to the modi govt but arun  shourie  says more is said than done in present govt  politics 
SAR	that ' s comfortably the most stonewall penalty i have ever seen .  what are these refs on ?  had one   stoke 
SAR	about to take a long ass drive with music blasting 
SAR	coin ! erraji zeeginganinja because it seems that some people here need this clarification  sydney siege  .  
NON	   you talk about biased behavior . go read some of the paid articles about paycoin .
SAR	 well what can i say 
NON	 gonna miss  ,  ,  and others , but at least we got howie kendrick .   wtf 
NON	i have an attitude because you think you are hot shit at a buffet restuarant .  life goals   side work nazi 
NON	too bad her cube does not have a door .   best coworkers ever  
NON	 you sound just like jack kerouac
NON	 fact   star trek  adult onesie meets clothing requirements  walmart employee . just put on yr vest and a smile . 
SAR	 fine atm is they glazed apple shower gel and perfume it smells amazing !
NON	so let me get this straight he was going to sign with  ufc  no matter what wifey said ?  happy marriage 
SAR	simple way to be  fashionable  n contribute to  empower  thousands of  women  and  weavers  .   khadi gaatha   go green 
NON	damit , this fatima bhutto has an instagram account but not pics of her . some random shit .  and then ppl i follow keep posting pics .
NON	 reminds of me of myself when i was younger
SAR	  i do not think i have ever seen love actually all the way through . i tried once last year . i do not remember it .
NON	i just love being in charge of comp music 
SAR	when i start singing songs from once more with feeling to myself while at work .   buffymusical   stuck in my head 
NON	is that  calling that show a train wreck . way to respect the guest , guys
SAR	 your opinions do not affect me . i am going to keep living my life .
SAR	fans watch  tyler farr  in concert at   country music   throw down 1035   tampa  
NON	 my favourite day of the year !  
NON	the fun part about  am drives in the winter , is no one has cleaned the snow yet
SAR	then that means it  has  to be square to him     
NON	when someone with retrica wali picture complains about how many filters someone has used in their picture to look pretty . 
NON	when you are sick and you feel bad for your cells cause they are fighting hard for you .  blessed   appreciative   kinda 
